url,source_locations
https://research.nvidia.com/sites/default/files/publications/ISCA_2017_SCNN.pdf,research/hardware_innovation_20260908/decoder/README.md:77 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:448
https://research.tudelft.nl/files/220695337/Lightweight_Event-based_Optical_Flow_Estimation_via_Iterative_Deblurring.pdf,research/hardware_innovation_20260908/psn/next_hypotheses_independent.md:9 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:451
https://researchportal.hkust.edu.hk/en/publications/scannow-a-scan-window-based-sparse-matrix-multiplication-accelera/,research/hardware_innovation_20260908/literature/circuit_followup_20260908.md:10 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:47
https://researchportal.tuni.fi/en/publications/parallel-accurate-minifloat-maccs-for-neural-network-inference-on/,research/literature_audit_20260909/LITERATURE_INVENTORY.md:135
https://researchportal.tuni.fi/files/135714845/Parallel_Accurate_Minifloat_MACCs_for_Neural_Network_Inference_on_Versal_FPGAs.pdf,codex_independent_20260905/02_literature_and_alternative_ideas.md:41 || research/innovation_first_audit_20260906/report-source.md:542 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:135
https://researchportal.ulisboa.pt/en/publications/early-termination-of-the-msdf-computations-towards-efficient-infe/,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/preview_gate_only_review.md:17
https://rpg.ifi.uzh.ch/docs/ICRA20_Sugimoto.pdf,research/literature_audit_20260909/LITERATURE_INVENTORY.md:419 || research/mechanism_rebuild_gh_20260906/report-source.md:150
https://ruokaiyin.github.io/,gptpro/ChatGPTpro-#第二轮跨领域调研：.md:114
https://ruokaiyin.github.io/papers/duogpt.pdf,gptpro/ChatGPTpro-#第二轮跨领域调研：.md:67
https://sangwoohong.github.io/research/,research/audit_comparison_20260909/venue_supplement_other.md:133
https://sarchlab.org/lazy_gpu.pdf,research/literature_audit_20260909/LITERATURE_INVENTORY.md:171
https://seo.ece.cornell.edu/chip-gallery/,research/audit_comparison_20260909/CICC_SUPPLEMENT.md:38
https://sites.google.com/view/kuidslab/publications,gptpro/ChatGPTpro-#硬件idea深挖0911.md:52
https://sld.cs.columbia.edu/pubs/tambe_isscc23.pdf,research/01_ann_sparsity_mechanisms.md:198 || research/13_isscc_vlsi_hotchips_edge_npus.md:69 || research/innovation_first_audit_20260906/report-source.md:2460 || research/innovation_first_audit_20260906/report-source.md:8191 || research/innovation_first_audit_20260906/report-source.md:8552 || research/innovation_first_audit_20260906/report-source.md:8571 || research/innovation_first_audit_20260906/report-source.md:8590 || research/innovation_first_audit_20260906/report-source.md:9008 || research/innovation_first_audit_20260906/report-source.md:9236 || research/innovation_first_audit_20260906/report-source.md:9407 || research/innovation_first_audit_20260906/report-source.md:9507 || research/innovation_first_audit_20260906/report-source.md:9526 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:367
https://snu.elsevierpure.com/en/publications/compreend-computation-pruning-through-predictive-early-negative-d/,research/codex_deep_rebuild_20260906/report-source.md:206 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:173
https://snu.elsevierpure.com/en/publications/rom-lte-a-28nm-161topsw-rom-based-lut-tensor-engine-with-compleme/,research/audit_comparison_20260909/CICC_SUPPLEMENT.md:28
https://sparseloop.mit.edu/documents/2022-micro-sparseloop.pdf,codex_independent_20260905/02_literature_and_alternative_ideas.md:72 || research/innovation_first_audit_20260906/report-source.md:675 || research/innovation_first_audit_20260906/report-source.md:10614 || research/innovation_first_audit_20260906/report-source.md:12102 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:65
https://ssl.kaist.ac.kr/bbs/board.php?bo_table=Neuromorphic&wr_id=3,research/audit_comparison_20260909/CICC_SUPPLEMENT.md:109
https://taejunham.github.io/data/elsa_isca21.pdf,research/07_transformer_attention_accelerators.md:45 || research/07_transformer_attention_accelerators.md:249 || research/innovation_first_audit_20260906/report-source.md:5463 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:104
https://ugupta.com/files/masr_pact.pdf,research/literature_audit_20260909/LITERATURE_INVENTORY.md:74
https://users.ece.cmu.edu/~omutlu/pub/bdi-compression_pact12.pdf,research/literature_audit_20260909/LITERATURE_INVENTORY.md:207
https://users.ece.cmu.edu/~yoonguk/papers/pekhimenko-micro13.pdf,research/handoff_reconciliation_20260906/report-source.md:25 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:206
https://users.eecs.northwestern.edu/~jgu/nu-vlsi/DNC_ESSCIRC2022.pdf,research/audit_comparison_20260909/venue_supplement_other.md:25
https://users.eecs.northwestern.edu/~jgu/nu-vlsi/SCNN_VLSI2022.pdf,research/audit_comparison_20260909/venue_supplement_other.md:11
https://users.isy.liu.se/eks/larsw/books/DSP_Integrated_Circuits/pdf/DSP_IC_DA.pdf,research/hardware_innovation_20260908/psn/bit_decision_cost_review.md:16 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:225
https://vincentlepetit.github.io/files/papers/comp_ramamonjisoa_cvpr21.pdf,research/hardware_innovation_20260908/decoder/next_training_proposal.md:3 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:449
https://web.cs.ucla.edu/~miodrag/papers/Potkonjak_TCAD_98.pdf,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/preview_gate_only_review.md:27
https://www.ac.upc.edu/app/research-reports/html/RR/2021/7.pdf,research/innovation_first_audit_20260906/candidate_cards_v1.md:53 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:222
https://www.act-lab.org/artifacts/bitfusion/,research/literature_audit_20260909/LITERATURE_INVENTORY.md:72
https://www.arith2025.org/proceedings/215900a009.pdf,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_fusion_one_page.md:21
https://www.bmva-archive.org.uk/bmvc/2015/papers/paper150/paper150.pdf,research/hardware_innovation_20260908/literature/patch_background_followup_20260908.md:9 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:456
https://www.comp.nus.edu.sg/~tcarlson/pdfs/liu2025tsla.pdf,research/hardware_innovation_20260908/literature/patch_conditional_fusion_followup_20260908.md:16 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:458
https://www.comp.nus.edu.sg/~tcarlson/pdfs/xiang2026hausafhmm.pdf,research/hardware_innovation_20260908/prosperity_gustav_reopen_20260910/LITERATURE_DELTA.md:9 || research/hardware_innovation_20260908/prosperity_gustav_reopen_20260910/PROSPERITY_ONE_PAGE.md:9
https://www.computer.org/csdl/journal/tc/2026/06/11432885/2eNCoZcFRT2,research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/R2W1.md:179
https://www.computer.org/csdl/proceedings-article/hpca/2026/11408587/2eA8iOmm784,research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:68
https://www.cs.cmu.edu/~15721-f24/papers/ByteSlice.pdf,research/innovation_radix_temporal_20260906/report.md:37 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:204
https://www.cs.nthu.edu.tw/~ychung/Conference/2024-ISCAS.pdf,research/hardware_innovation_20260908/prosperity_gustav_reopen_20260910/LITERATURE_DELTA.md:15
https://www.cs.nthu.edu.tw/~ychung/Journal/2024-JSA.pdf,research/hardware_innovation_20260908/prosperity_gustav_reopen_20260910/LITERATURE_DELTA.md:16
https://www.cs.toronto.edu/~mren/research/sbnet/papers/paper.pdf,research/hardware_innovation_20260908/literature/patch_background_followup_20260908.md:11 || research/hardware_innovation_20260908/literature/patch_temporal_dependency_review_20260908.md:10 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:167
https://www.cs.toronto.edu/~pekhimenko/Papers/Echo-ISCA_20.pdf,research/innovation_radix_temporal_20260906/report.md:75 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:200
https://www.cs.toronto.edu/~pekhimenko/Papers/ISCA18-Gist.pdf,research/concept_reassessment_20260906/report-source.md:65 || research/handoff_reconciliation_20260906/report-source.md:67 || research/hardware_innovation_execution_plan_20260908.md:204 || research/hardware_mechanisms_20260906/README.md:9 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:199 || research/mechanism_rebuild_gh_20260906/report-source.md:47
https://www.cs.utexas.edu/~grauman/papers/blockdrop_cvpr2018.pdf,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/novelty_review.md:12
https://www.cs.wm.edu/~bren/Scholarship/2.Peer-Reviewed-Conferences/1.PLDI21.pdf,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain_prior_review.md:14
https://www.cse.cuhk.edu.hk/~byu/papers/C232-ICCAD2024-RiscvSubCon.pdf,research/hardware_innovation_20260908/literature/circuit_followup_20260908.md:8 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:46
https://www.csi-ins2i.cnrs.fr/sites/default/files/general/pdf/Presentation_Marc_Duranton_CSI_INS2I_SOCIA_sept2020.pdf,research/literature_audit_20260909/LITERATURE_INVENTORY.md:389
https://www.csl.cornell.edu/~zhiruz/pdfs/pg-iclr2020.pdf,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/fast_temporal_basis_prior_review.md:61 || research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/preview_gate_only_review.md:33 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:476
https://www.date-conference.com/proceedings-archive/2026/DATA/3053.pdf,research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:381
https://www.ece.mcmaster.ca/~ameer/publications/Abdelhadi-Conference-2019Dec-FPT2019-FGIE.pdf,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/preview_gate_only_review.md:18
https://www.ecva.net/papers/eccv_2018/papers_ECCV/papers/Xin_Wang_SkipNet_Learning_Dynamic_ECCV_2018_paper.pdf,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/novelty_review.md:12
https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07261.pdf,research/innovation_radix_temporal_20260906/report.md:121 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:423
https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/09680.pdf,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/consumer_pruning_work_order.md:146 || research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/fast_temporal_basis_prior_review.md:30
https://www.ee.columbia.edu/~mgseok/cvs/cv_mgseok.pdf,research/audit_comparison_20260909/CICC_SUPPLEMENT.md:67
https://www.eecg.toronto.edu/~roman/professional/pubs/pdfs/micro17_deep_nn_moshovos_ieee.pdf,research/literature_audit_20260909/LITERATURE_INVENTORY.md:73
https://www.esserc2025.org/_files/ugd/aa54ce_3ae2d7986b2f43d7bd4a3f3c9cf366f1.pdf,research/audit_comparison_20260909/venue_supplement_other.md:67
https://www.frontiersin.org/journals/computational-neuroscience/articles/10.3389/fncom.2024.1418115/full,research/innovation_first_audit_20260906/report-source.md:122 || research/innovation_first_audit_20260906/synthesis.md:122
https://www.frontiersin.org/journals/neuroscience/articles/10.3389/fnins.2023.1285914/full,research/hardware_innovation_20260908/literature/patch_conditional_fusion_followup_20260908.md:113
https://www.frontiersin.org/journals/neuroscience/articles/10.3389/fnins.2024.1440000/full,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/fast_temporal_quantization_review.md:10
https://www.frontiersin.org/journals/neuroscience/articles/10.3389/fnins.2025.1662886/full,research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/R2W1.md:262
https://www.guowei.zone/files/2021.gamma.asplos.pdf,codex_independent_20260905/02_literature_and_alternative_ideas.md:53 || research/innovation_first_audit_20260906/report-source.md:561 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:39
https://www.ieee-cicc.org/2025archive/wp-content/uploads/sites/21/2025/04/CICC-2025-Program-4-8-25.pdf,research/audit_comparison_20260909/CICC_SUPPLEMENT.md:9
https://www.ieee-cicc.org/technicalprogram/,research/audit_comparison_20260909/CICC_SUPPLEMENT.md:11
https://www.ieee-cicc.org/wp-content/uploads/2024/10/CICC-2022-Program.pdf,research/audit_comparison_20260909/CICC_SUPPLEMENT.md:9
https://www.ieee-cicc.org/wp-content/uploads/2024/10/CICC-2023-Program.pdf,research/audit_comparison_20260909/CICC_SUPPLEMENT.md:9
https://www.ieee-cicc.org/wp-content/uploads/2024/10/CICC-2024-Program.pdf,research/audit_comparison_20260909/CICC_SUPPLEMENT.md:9
https://www.ieee-cicc.org/wp-content/uploads/2025/04/CICC-2025-Program-4-8-25.pdf,research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:169 || research/hardware_innovation_20260908/literature/direct_priors_20260909/review.md:7 || research/hardware_innovation_20260908/open_fusion_execution/circuit_followup/README.md:15
https://www.iscaconf.org/isca2026/program/,research/hardware_innovation_20260908/prosperity_gustav_reopen_20260910/LITERATURE_DELTA.md:9
https://www.isscc.org/s/ISSCC2024AdvanceProgram-Final.pdf,research/hardware_innovation_20260908/open_fusion_execution/circuit_followup/README.md:39
https://www.it.fudan.edu.cn/En/Data/View/2025,research/hardware_innovation_20260908/literature/direct_priors_20260909/review.md:7
https://www.jstage.jst.go.jp/article/elex/21/12/21_21.20240206/_pdf,research/hardware_innovation_20260908/literature/direct_priors_20260909/fusion_opportunities.md:51
https://www.kartikhegde.net/media/UCNN_ISCA.pdf,codex_independent_20260905/02_literature_and_alternative_ideas.md:73 || research/fusion_delivery_20260907/report-source.md:104 || research/innovation_first_audit_20260906/report-source.md:694 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:62
https://www.microsoft.com/en-us/research/publication/ant-exploiting-adaptive-numerical-data-type-for-low-bit-deep-neural-network-quantization/,research/literature_audit_20260909/LITERATURE_INVENTORY.md:81
